protid	UMAP1	UMAP2
A0A0B7HDW3	4.5426846	10.836685
A0A0B7HLK5	4.3997555	10.613944
A0A0B7HPF0	4.220804	9.982191
A0A0B7IIH5	4.525964	10.721874
A0A0B7IIY7	4.328998	10.266098
A0A0B7IKC6	4.366438	10.412298
A0A0B7IRQ3	4.5108905	10.7092085
A0A0B7IXE8	-2.0005417	17.853512
A0A0B7JFQ5	1.6731707	-1.6955206
A0A0B7NZY3	-10.969714	12.8556595
A0A0B8NAL5	1.3685362	2.8273528
A0A0B8PH45	-4.938847	-7.931567
A0A0B8Q9S8	-4.6032825	-7.122839
A0A0B8QG62	-4.9967847	-8.4070425
A0A0B8T612	3.9098275	10.449349
A0A0B8WCA2	-12.059419	0.2936213
A0A0B8YGY3	-2.7189364	7.3098984
A0A0B8Z901	6.234317	-7.686012
A0A0B9A0H7	11.922531	12.537191
A0A0B9GQX0	-4.7589145	-9.381896
A0A0C1CSL2	-4.873283	0.77584213
A0A0C1CYP4	-1.747022	-5.858363
A0A0C1D4R8	4.094576	5.121926
A0A0C1E3W9	-3.4808452	16.316013
A0A0C1FCT6	0.91907674	9.836779
A0A0C1FX18	-0.3308303	-5.2358055
A0A0C1FZ54	-1.9860928	-4.954333
A0A0C1IE36	1.728404	19.477072
A0A0C1IUE7	9.521542	3.0617833
A0A0C1KQV8	-0.5334786	7.005032
A0A0C1LYS8	0.8669476	9.895089
A0A0C1MCB6	1.6799445	7.9540415
A0A0C1MLR9	1.6169342	4.1530266
A0A0C1QSH2	7.2128735	8.390996
A0A0C1UNA5	6.3179317	5.33623
A0A0C1W223	-4.8058076	-7.424284
A0A0C1WPG3	3.5684335	22.393002
A0A0C1YAQ0	9.009024	12.089963
A0A0C2ASE6	-12.957344	-3.0010097
A0A0C2B734	-11.2247305	-7.344838
A0A0C2DIV0	13.064891	0.98490703
A0A0C2DUU9	6.7628865	8.632357
A0A0C2E5A2	2.2167275	19.24933
A0A0C2JN90	-10.463593	0.29915744
A0A0C2M790	1.8710815	23.583939
A0A0C2QDG7	3.4133618	-2.3334532
A0A0C2QRG5	3.7654507	-2.6355712
A0A0C2RB35	-5.8198466	8.735309
A0A0C2UU13	6.737326	3.2345326
A0A0C2VJP3	0.8846763	6.2754374
A0A0C2VZV9	8.894932	-1.6500846
A0A0C2W0X6	-2.924464	4.227561
A0A0C2YFG7	7.244199	-7.472964
A0A0C2Z6K2	6.219895	3.5005536
A0A0C2ZKD5	5.943208	-0.16420811
A0A0C2ZM09	5.811188	-0.25184193
A0A0C3EF34	4.519018	16.110126
A0A0C3IZ21	-2.7061849	16.763798
A0A0C3RRN7	5.828919	9.300675
A0A0C4WLE1	0.08490097	10.264966
A0A0C4WQT7	0.74625087	10.27286
A0A0C4Y473	6.4611473	11.029744
A0A0C4YDR7	-7.466765	9.4010105
A0A0C5BE10	5.0290694	8.646098
A0A0C5E4R9	1.0099293	20.114769
A0A0C5G4C2	-11.439967	-6.3548846
A0A0C5JK91	-2.9787412	16.61293
A0A0C5KJ13	1.6604484	10.489301
A0A0C5RPD1	1.7761697	19.560253
A0A0C5VWP5	-7.516281	9.408495
A0A0C5WG22	-8.391985	12.043799
A0A0C5WXN8	-5.0999804	-9.225944
A0A0C5XA65	-4.0556936	11.653912
A0A0C5XP75	9.478067	-0.7672397
A0A0C6FRR7	10.626685	8.815939
A0A0C6P6W9	-0.09965368	14.803327
A0A0C9N0A7	7.3928394	-6.8269863
A0A0C9QFP2	-3.2950993	6.6718097
A0A0D0F1Z5	-1.8085873	-5.840148
A0A0D0GUS1	6.221145	10.875407
A0A0D0GVC2	-0.5789335	-5.1874204
A0A0D0HIW0	-4.478819	-8.65647
A0A0D0HXD9	9.481403	-3.6018004
A0A0D0HY76	-0.12814872	5.8458395
A0A0D0IPJ6	13.648316	-1.3548603
A0A0D0J715	19.496216	5.8169565
A0A0D0K135	-10.482098	7.0537477
A0A0D0KCV5	-8.639165	5.441989
A0A0D0KQX3	3.1224306	22.885899
A0A0D0L7D6	7.2540817	14.0235815
A0A0D0LR59	-3.0517185	6.468759
A0A0D0N7I4	-12.948027	-3.1331096
A0A0D0PAL6	-2.7750614	-0.76369536
A0A0D0PBC5	4.5738373	22.636757
A0A0D0QCL1	11.226229	5.21334
A0A0D0QVJ3	-11.310276	9.871609
A0A0D0RY14	9.5110035	-3.532191
A0A0D0RY68	2.9647572	6.6461916
A0A0D0TPH0	0.40315256	22.629467
A0A0D1C2J7	-6.5549703	-2.4669409
A0A0D1D9J7	-4.685318	-7.820209
A0A0D1EKN8	13.874861	7.31557
A0A0D1GNV1	-4.5118465	-8.405133
A0A0D1JIV5	13.595192	4.8387933
A0A0D1KY79	11.461524	11.419733
A0A0D1MQV9	8.035014	-6.386536
A0A0D1NQ85	0.3624022	22.40303
A0A0D1QWF8	-2.7974105	-0.92533976
A0A0D3LNK7	-1.852832	0.13167006
A0A0D3VGX5	1.3989038	13.167058
A0A0D4C087	-5.744518	-1.7957699
A0A0D4CNL2	4.1957154	2.432489
A0A0D4DNM4	-12.421198	-0.6933758
A0A0D5A361	2.6398516	1.2155167
A0A0D5A454	2.6154668	1.2649782
A0A0D5A8N4	-4.639293	1.8595796
A0A0D5BN57	3.2598264	10.832139
A0A0D5CKU4	5.055347	8.589768
A0A0D5LP80	18.716896	3.477511
A0A0D5M097	4.1827374	16.174755
A0A0D5NL51	3.6620598	15.283504
A0A0D5V8U0	-9.433988	17.20743
A0A0D5XS94	4.5412364	22.022398
A0A0D5YJ41	-18.156794	1.6987613
A0A0D5YQ49	8.346841	2.4389448
A0A0D6AC32	3.9218006	-0.8363696
A0A0D6AQS7	3.8884718	-0.64242136
A0A0D6B1G1	13.918259	7.4461064
A0A0D6BR58	1.3995708	22.805864
A0A0D6E5E4	4.485395	16.225569
A0A0D6EWN4	-0.9791197	8.840802
A0A0D6JLD9	-6.140022	6.128358
A0A0D6JNC5	3.1725705	1.0778655
A0A0D6JQG5	3.3269417	4.444981
A0A0D6KQE2	-8.51782	1.3932416
A0A0D6KZF7	3.7201447	-2.550117
A0A0D6MJN4	-3.586642	4.4601808
A0A0D6MXG5	2.4366608	-4.5159674
A0A0D6N328	2.5174792	-4.401094
A0A0D6PE50	15.236972	7.9635735
A0A0D6PPG4	-3.163066	5.126463
A0A0D6Q643	2.4739473	-4.355321
A0A0D6T1H7	1.6424562	24.03127
A0A0D6TH86	6.9256744	-0.7236389
A0A0D6TT59	8.337139	2.595755
A0A0D6XS56	12.369569	0.9470641
A0A0D6Z5L8	-0.94909364	1.1678301
A0A0D7CCG3	-12.249034	-0.71347374
A0A0D7E5J6	2.9812212	22.619707
A0A0D7ETK9	9.293481	8.239163
A0A0D7KBG0	8.072989	15.595667
A0A0D7KSX0	4.698659	5.3378167
A0A0D7PKN3	10.101982	8.73996
A0A0D7PY85	16.37561	6.016018
A0A0D7QAZ7	9.7477455	8.558722
A0A0D7UUB8	4.5699306	16.213722
A0A0D7W0S4	-8.47799	12.010216
A0A0D7W1B0	-2.086647	6.1773963
A0A0D7WXP3	-3.134066	10.940239
A0A0D7X516	3.3626165	15.153592
A0A0D8CFW7	10.512408	-2.1162403
A0A0D8FYC9	-0.06492621	2.1001768
A0A0D8HI20	0.8388834	-0.95022565
A0A0D8HWA7	2.8746152	13.62263
A0A0D8I6H1	-0.6741067	-4.1714644
A0A0D8J3W5	-0.32227913	-4.187116
A0A0D8J4I8	0.017031109	12.226939
A0A0D8KI95	19.422445	6.36783
A0A0D8ZR95	3.6296842	-1.5543783
A0A0D9AB10	0.32349712	21.417591
A0A0D9AT51	2.8032265	23.831247
A0A0E0UB94	19.423754	6.7505126
A0A0E0WCU8	2.7959142	-11.233681
A0A0E0XW60	-14.524683	5.6090198
A0A0E1CFC5	-6.6360664	-7.877537
A0A0E1M089	-14.318201	5.586033
A0A0E1MKI2	-1.883476	-0.70908135
A0A0E1NYA1	-6.9871545	-7.5198665
A0A0E1PT57	-17.675407	-0.010116905
A0A0E1PX51	-18.21545	1.4945687
A0A0E1S506	-10.587116	17.232367
A0A0E1SUU8	-14.646784	5.501813
A0A0E1TZJ2	-9.190383	16.240396
A0A0E1UUH3	-10.936502	16.652054
A0A0E1VBK6	12.051226	1.3633367
A0A0E1W484	-10.965077	16.794561
A0A0E1XC90	10.941998	4.567988
A0A0E2AN37	-5.9740453	13.471551
A0A0E2APN5	2.0478678	10.567404
A0A0E2AYA3	-4.0014405	11.446212
A0A0E2BUB5	-3.9394941	11.848839
A0A0E2D5T5	-4.0316954	11.796528
A0A0E2DYQ2	-4.003439	11.982899
A0A0E2G922	-18.168339	1.6259139
A0A0E2GNR8	-18.532106	0.20250829
A0A0E2HFZ3	-0.30224207	0.08449071
A0A0E2L3B9	-13.670689	6.0698886
A0A0E2LS03	4.5676894	5.895393
A0A0E2N4F4	19.173998	8.229646
A0A0E2P934	19.699873	7.070338
A0A0E2UE63	3.6906116	5.568103
A0A0E2W413	-5.6433325	-1.0838854
A0A0E2ZK47	-3.0993109	17.07905
A0A0E3B9R2	-4.6353707	12.484605
A0A0E3BZ95	8.425448	13.554258
A0A0E3C2Z0	8.409074	13.547244
A0A0E3GS60	-2.9097948	12.575222
A0A0E3H979	-0.9528018	1.0941862
A0A0E3KZY9	-1.0584584	0.99235487
A0A0E3L7E9	5.161337	5.092046
A0A0E3LIB8	-1.0592767	0.9655593
A0A0E3LRF4	-1.0468392	1.1222497
A0A0E3MLX0	0.61193526	22.696466
A0A0E3NFL3	-0.95599234	1.1378391
A0A0E3NMN2	-0.88740927	1.175637
A0A0E3P9K5	-1.571968	0.5421717
A0A0E3PIA9	-1.695279	0.506062
A0A0E3PTW3	-1.2396222	0.95801616
A0A0E3Q1R0	4.393752	4.9592624
A0A0E3QHI3	-1.1301087	1.0184895
A0A0E3QQK3	-1.0491818	0.9995091
A0A0E3QZL0	-1.0827845	1.0257145
A0A0E3RGB2	4.353105	4.822682
A0A0E3RJQ9	4.202204	4.8593597
A0A0E3RSC8	6.125987	5.1980104
A0A0E3S9V2	-1.0018803	1.0032089
A0A0E3SED0	4.3007545	4.7952237
A0A0E3SPZ2	-1.230493	0.9070055
A0A0E3TU63	-5.173791	-1.6913224
A0A0E3UPL1	-4.9538913	7.1135864
A0A0E3UZQ2	3.923512	12.609876
A0A0E3V6J7	2.4035184	3.9866962
A0A0E3V806	2.7598743	3.600238
A0A0E3WQP5	4.3723183	4.9673514
A0A0E3YU88	-4.900565	7.215215
A0A0E3YVZ4	3.8834705	14.387553
A0A0E3ZIC9	4.793343	16.084251
A0A0E3ZWR1	10.701635	2.914472
A0A0E4A5Z8	-4.663839	1.1900977
A0A0E4FP33	13.872572	5.399416
A0A0E4G0W7	9.372096	-2.0282593
A0A0E4GZR5	-4.5122333	14.148547
A0A0E4HAW8	2.000713	12.229933
A0A0E8XLP4	-7.034428	-6.908857
A0A0E9A984	1.0706934	3.0567465
A0A0E9LSD9	-0.9920022	1.0960193
A0A0E9MB09	-3.2072766	16.706215
A0A0E9MN63	6.0168624	-7.0404606
A0A0E9N4Z1	4.636846	9.105751
A0A0E9ZS13	2.9965854	18.54468
A0A0F0CED9	5.5581846	1.7299677
A0A0F0CQP3	3.901434	4.524279
A0A0F0DKZ8	2.0211053	23.98788
A0A0F0DXK1	7.165345	11.454861
A0A0F0FTI2	7.564186	11.7483835
A0A0F0FV36	-3.3341303	16.344282
A0A0F0GVE3	-11.967929	-5.2118053
A0A0F0H8X5	-8.518975	6.8594346
A0A0F0KKK0	-10.374883	6.5522585
A0A0F0KR02	-10.349896	6.3721104
A0A0F0KSU5	2.8959608	13.532507
A0A0F0LAV9	-10.192899	6.5470495
A0A0F0LDK8	2.7629797	13.679698
A0A0F0LWS2	-3.5533504	14.581245
A0A0F1BF51	-7.093166	-7.587286
A0A0F1DPQ1	-1.8000263	-8.12603
A0A0F2C9D1	-10.190006	6.7860584
A0A0F2HZX3	-4.502751	-7.1279583
A0A0F2KU61	8.239678	-7.098878
A0A0F2ND63	-0.2517556	2.8552268
A0A0F2NRL8	2.4714527	2.279818
A0A0F2NVP2	10.071947	2.9220066
A0A0F2P642	4.389541	11.108357
A0A0F2PSB1	19.382885	6.6708198
A0A0F2QJ93	11.014089	2.9634042
A0A0F2R2B5	2.1204846	23.263754
A0A0F2REF6	11.066834	3.0691764
A0A0F2RK21	6.3606224	-7.5883904
A0A0F2RQY4	14.563507	8.506132
A0A0F2TMJ6	-11.04698	-7.3541384
A0A0F3IPF7	-6.269576	10.885799
A0A0F3IUR9	9.132556	-2.0360537
A0A0F3K9A4	2.2751584	18.765217
A0A0F3KN27	-6.048539	11.983883
A0A0F3L1M9	-3.0248015	17.042532
A0A0F3LJU8	1.4115647	-5.7371273
A0A0F3RT12	1.7215786	7.994618
A0A0F4ETQ4	1.2499368	3.0274625
A0A0F4FUJ0	18.020258	3.4613817
A0A0F4INP8	-13.682126	-8.630874
A0A0F4J266	-12.803464	-8.618476
A0A0F4KTH5	-8.616329	-3.2913933
A0A0F4KVW3	-8.729471	-3.3571506
A0A0F4M011	-8.988284	-3.313987
A0A0F4NPI3	-4.608074	-6.997555
A0A0F4Q5I5	0.05114091	-9.226309
A0A0F4QKV2	0.25767443	-9.197779
A0A0F4R7P2	-0.37346417	3.438945
A0A0F4RLV4	8.90822	-2.2142353
A0A0F4TV25	0.98559916	22.874657
A0A0F4TVW3	0.9781633	20.119318
A0A0F4VAN2	0.10007833	21.48382
A0A0F4VNA1	0.4496873	-1.6724973
A0A0F4VPT3	0.36443835	-1.7162739
A0A0F4VSQ9	0.40665895	-1.6993271
A0A0F4XE39	-0.044403937	21.959993
A0A0F5ANZ9	1.5438718	4.1419835
A0A0F5FN60	-5.6142826	5.9048843
A0A0F5FVA4	-5.8938293	5.6818776
A0A0F5I299	4.3961625	2.2568233
A0A0F5J3S9	2.7154126	5.518949
A0A0F5JCT4	2.7097049	5.5599327
A0A0F5JNW7	2.7649887	5.506349
A0A0F5K2G9	-10.057078	16.787138
A0A0F5L6T8	-5.8404574	5.64818
A0A0F5LMH3	-5.7378035	5.6411834
A0A0F5MXQ0	-5.538876	-5.136742
A0A0F5P7V6	5.697202	-7.33665
A0A0F5Q1L5	-5.9249763	5.6657677
A0A0F5QE25	-5.971316	5.940575
A0A0F5R2W2	3.7756617	15.614144
A0A0F5RVJ1	-2.0717065	-0.483259
A0A0F5VHD5	-4.600032	-9.497893
A0A0F5VKI6	-13.046188	-1.078236
A0A0F5XD59	12.97225	0.974431
A0A0F6A5Q9	1.5441852	4.0524573
A0A0F6ACN4	1.5568945	4.153721
A0A0F6AQ64	10.879522	3.9016042
A0A0F6B4Q7	-13.194254	5.8877316
A0A0F6G0G1	-1.7451209	-1.6699508
A0A0F6HEE9	-4.0179434	11.614578
A0A0F6IEE3	-4.1821957	11.987871
A0A0F6LGJ9	-11.022718	16.817257
A0A0F6RFX5	-12.780127	5.362075
A0A0F6RND0	-8.103621	0.7279314
A0A0F6TQY0	-4.5240006	3.5823383
A0A0F6W311	-5.167268	3.8744793
A0A0F7CIW6	1.2722893	13.198953
A0A0F7D0S0	-7.232038	-7.523129
A0A0F7FVD3	-12.869651	-3.0204692
A0A0F7GDP9	1.5992866	-3.6152773
A0A0F7HKJ3	12.9986725	1.3272827
A0A0F7JT21	6.304311	4.1796236
A0A0F7K2B4	-1.3547956	5.9932466
A0A0F7KJF6	5.882409	9.336548
A0A0F7KXK1	7.1862335	-7.8101625
A0A0F7LNE7	-4.5738444	-9.392698
A0A0F7M063	5.4556727	12.309795
A0A0F7N8M3	-9.053917	5.8692794
A0A0F7PPJ4	17.599524	3.5971467
A0A0F7RCQ1	-2.0897093	-1.1265904
A0A0F7W088	-11.19176	-7.297386
A0A0F7YF76	3.0755348	18.29442
A0A0F8DRZ0	-1.0921905	0.95221746
A0A0F8EDQ4	-1.4776609	0.4982616
A0A0F8FBC4	-0.9894684	1.0935911
A0A0F8FMX2	-1.6908737	0.43847635
A0A0F8FXM4	-1.3280973	0.7811756
A0A0F8QMM7	-1.716219	0.5142624
A0A0F8RZW1	-1.1237886	1.0042214
A0A0F8TAL4	4.293947	4.8708243
A0A0G3AE80	-13.1073065	-2.249585
A0A0G3BL55	-9.255666	16.399824
A0A0G3CKX5	-1.0471854	1.1151515
A0A0G3CRI1	-11.225826	9.805943
A0A0G3EJT2	-1.8277621	11.754274
A0A0G3EYP5	-10.209557	17.086113
A0A0G3G8X5	-1.7251245	17.039726
A0A0G3G967	4.5335655	22.88147
A0A0G3INW7	-4.3478913	1.1000239
A0A0G3LKB4	3.0172067	6.679649
A0A0G3Q864	1.5719364	4.0546336
A0A0G3UUH3	-13.790114	-8.595632
A0A0G3V7I4	-11.562225	-0.23174265
A0A0G3WRG6	-11.198937	16.670801
A0A0G3X7K8	6.952885	-6.9962296
A0A0G3XGE7	6.4731293	-8.038644
A0A0G4BYC9	-2.9702148	16.257486
A0A0G4JXD9	-7.2091856	-7.463846
A0A0G4QBF6	-3.8437946	5.6533504
A0A0G8ASG1	3.775186	3.836236
A0A0G8B2F6	-7.3452997	-7.501346
A0A0G8EBQ4	-2.8898246	-0.630278
A0A0G8ELT6	-2.0155487	-0.59762543
A0A0G8G783	12.310042	-0.32946265
A0A0G8XUA2	-4.9759693	7.300791
A0A0G9H7I3	-0.5225864	17.719828
A0A0G9H8D1	2.3872886	18.281534
A0A0G9HCF0	-1.4825677	17.432587
A0A0G9MGF6	-8.652045	-3.8516743
A0A0G9MMI8	7.392706	-7.7998457
A0A0G9MZG8	10.383255	9.332345
A0A0H0XQX5	8.254723	7.8891106
A0A0H0YMI4	-0.64870346	-4.2235103
A0A0H1AI56	2.4965713	6.7536087
A0A0H1AI76	-11.006627	-6.973922
A0A0H1R8B0	9.574281	8.691675
A0A0H2KW53	1.9753311	0.9975521
A0A0H2M4T4	6.897931	16.226841
A0A0H2MDA1	5.8296657	-7.787468
A0A0H2MKR0	-5.1268387	-8.381392
A0A0H2N180	7.3264446	-6.6975756
A0A0H2PC47	-8.992283	-3.5164676
A0A0H2V1A9	-13.618861	6.1729784
A0A0H2WKH5	-10.504433	17.028587
A0A0H2WLT1	-13.199223	5.5674324
A0A0H2XAC9	-5.158724	7.0609837
A0A0H2XP54	5.538015	10.622007
A0A0H2YHK7	-6.9324713	-8.625846
A0A0H2Z1E7	-13.268794	4.6962366
A0A0H2ZJ53	2.7478738	23.12292
A0A0H3AJG8	-4.563665	-7.377391
A0A0H3AR20	10.886448	4.6362004
A0A0H3B254	-7.2800603	-7.5340395
A0A0H3BS22	-14.131168	4.516753
A0A0H3C7E3	1.0419554	10.823934
A0A0H3CS12	-7.1803007	-8.142481
A0A0H3D019	-8.647367	6.8573484
A0A0H3DPD0	-10.957592	9.483492
A0A0H3EES3	-8.672394	-2.906184
A0A0H3EM46	-12.986867	6.17436
A0A0H3FCX0	-5.510446	-9.211012
A0A0H3FQ96	-2.0711484	-7.810329
A0A0H3G133	-4.8230433	7.023413
A0A0H3GB06	10.892833	3.9704096
A0A0H3GW20	-1.5933915	-8.198256
A0A0H3HF75	-6.8763123	-8.839067
A0A0H3HPD2	-10.73711	16.980076
A0A0H3I0W8	-6.3965173	-6.887477
A0A0H3J6V9	13.958596	4.05512
A0A0H3JZK1	-8.178005	0.7411661
A0A0H3L5S1	-6.2539706	-8.207758
A0A0H3LJN5	-0.3312802	14.894107
A0A0H3LKC4	1.2111255	3.2869372
A0A0H3M0P8	16.200674	6.3032827
A0A0H3MST8	-14.08169	4.590464
A0A0H3NEB4	-12.855737	5.7873836
A0A0H3NT44	-6.420223	-8.058706
A0A0H3PNN6	-14.384521	5.678173
A0A0H3PX34	-4.420946	-7.0989094
A0A0H3WPD5	1.6400418	10.792178
A0A0H3YU56	1.9160087	23.260311
A0A0H4BFD1	-8.831695	1.9035678
A0A0H4C9W1	-4.6261344	14.549339
A0A0H4I807	-13.973372	12.085894
A0A0H4J099	-3.5264676	2.386473
A0A0H4KGT9	-5.14068	-2.0346992
A0A0H4P8F9	4.6936812	0.9700724
A0A0H4PM55	-0.7799808	3.4982195
A0A0H4QEB6	3.9767222	5.147063
A0A0H4VJ04	9.8190775	8.783127
A0A0H4VK48	4.2005324	13.3503065
A0A0H4W2D6	-0.41582218	14.833247
A0A0H4WB69	4.0505447	12.991196
A0A0H4XNV3	-3.795908	14.503008
A0A0H5A929	3.0177858	23.598553
A0A0H5BC34	9.467497	8.811579
A0A0H5D2E0	-8.793736	5.3228526
A0A0H5GSP9	-6.99797	-7.8967905
A0A0H5LW41	-6.249453	-9.124991
A0A0H5P7Q1	-9.15659	5.436337
A0A0H5QB03	-3.36147	16.217575
A0A0H5S287	-4.5037184	1.3836511
A0A0I0N1M1	-14.203674	5.236382
A0A0I9S236	2.1078022	10.485866
A0A0I9S4R3	8.152311	5.935884
A0A0I9SKN1	1.6983091	22.884449
A0A0I9TJX7	-5.7412777	-4.9259157
A0A0I9UCI1	1.3045738	2.9718645
A0A0J0UX45	0.6808644	-1.2995875
A0A0J0YAC7	-0.44670933	-5.160349
A0A0J0YCQ8	-1.7586493	-6.1889625
A0A0J0YUX7	-2.5849812	17.1475
A0A0J0ZVC4	-18.418612	1.6051549
A0A0J1BPB5	4.2526445	5.0216365
A0A0J1BSX0	-5.228888	-3.0363028
A0A0J1CY58	-18.518631	0.3209562
A0A0J1D5Y3	-10.155276	16.260199
A0A0J1DGI3	4.878594	1.8344697
A0A0J1E9F6	5.0234637	0.9457493
A0A0J1G3D3	-2.5869114	3.745968
A0A0J1GF59	8.44764	10.199897
A0A0J1GI82	-4.9440546	-9.28463
A0A0J1H2M5	-5.339512	-8.387795
A0A0J1H7N8	-5.1389537	-8.62618
A0A0J1LUK3	-14.381704	4.9448047
A0A0J1NI07	-12.745351	5.605491
A0A0J5FWS7	-5.413484	-8.90567
A0A0J5GIK1	-6.1206903	11.787069
A0A0J5LR94	-1.9689819	-7.888901
A0A0J5P5F8	6.762519	6.72232
A0A0J5QK33	11.366058	5.584407
A0A0J5X8Z4	-11.0602865	16.388111
A0A0J5XQG5	-7.064277	-7.290842
A0A0J6CKL2	2.683858	5.5355225
A0A0J6EW13	0.5259971	14.744941
A0A0J6G368	2.5008056	6.822033
A0A0J6GCQ2	1.4021986	19.75513
A0A0J6GCX2	1.4560845	19.765276
A0A0J6H8U5	0.40312356	20.913393
A0A0J6INP2	3.5946062	23.680384
A0A0J6KI05	-6.153338	11.956955
A0A0J6KYE9	-1.838491	-0.9094848
A0A0J6NSA3	-6.034944	11.788963
A0A0J6SCH4	10.862036	9.099001
A0A0J6T013	10.526426	9.162666
A0A0J6VFH0	-8.979592	5.362726
A0A0J6W017	10.852715	9.291971
A0A0J6W9L5	-8.584441	6.1542883
A0A0J6X021	-2.9265916	5.5758114
A0A0J6XVS5	-12.370943	-3.237424
A0A0J6Z8V3	-8.901952	5.762162
A0A0J7D3L8	-2.3910713	-1.5188655
A0A0J7GN02	-1.72221	-0.957377
A0A0J7I8L1	-1.2176374	-10.2085085
A0A0J7IPX4	-1.093763	-10.047895
A0A0J7IZ43	3.1688101	9.938847
A0A0J7L8Y1	-1.2392281	-10.130105
A0A0J7M6T5	-13.991971	12.134535
A0A0J7XS60	9.567898	-0.5660122
A0A0J7XTI3	9.411178	-0.5111002
A0A0J7Z0C3	-13.059442	-2.6347287
A0A0J8FT92	2.635185	24.343456
A0A0J8GGQ2	13.162123	-0.87440115
A0A0J8H7D2	2.8729858	-12.123447
A0A0J8JI49	-4.45266	4.0875287
A0A0J8SP32	-18.061981	0.41790324
A0A0J8VJK0	-6.9528027	-8.463647
A0A0J8WU29	-4.585368	1.8504585
A0A0J9BF79	-6.1583576	-8.759724
A0A0J9E0F7	14.727796	9.375787
A0A0J9E6A5	5.6529512	1.8243766
A0A0J9FKD7	5.102619	2.43612
A0A0K0GPH2	-5.341459	6.9454074
A0A0K0HD76	-13.242542	5.1036596
A0A0K0QGD5	-2.505989	-1.6186807
A0A0K0SX44	4.116708	6.462154
A0A0K0XCG1	-4.935119	1.8005995
A0A0K0XXN7	0.4539808	16.417482
A0A0K0Y719	8.733884	-2.0198228
A0A0K1EA08	-0.5195838	11.519604
A0A0K1F5T9	-6.904898	8.000844
A0A0K1FCS4	5.9503984	5.656411
A0A0K1HG93	5.8022203	-1.6542239
A0A0K1IT52	3.444223	4.6123796
A0A0K1IWC8	2.3290644	2.0024765
A0A0K1JGF1	-0.6583742	8.627986
A0A0K1JX12	0.30596486	9.673109
A0A0K1PUQ4	1.2047913	5.740869
A0A0K1QIJ8	3.243149	22.497202
A0A0K1SA21	-8.208831	0.69140947
A0A0K1U8J7	-14.151254	12.425784
A0A0K1XDX3	0.16424756	10.241867
A0A0K1ZKB0	7.516345	11.734895
A0A0K2ATZ0	-11.515651	-7.7459764
A0A0K2FDL6	3.6216397	15.453577
A0A0K2HLC5	9.69764	4.0331464
A0A0K2IT36	13.536503	-1.2330961
A0A0K2J6W2	4.5391545	5.791461
A0A0K2LF04	3.7841246	5.821627
A0A0K2LUN8	3.698952	-2.6649497
A0A0K2MET7	7.060155	-6.3040905
A0A0K2RPG1	-6.516047	-2.849953
A0A0K2RZY5	-5.3981347	-2.9970565
A0A0K2VYS1	18.07329	3.3721223
A0A0K2WAF3	0.5287741	12.3675375
A0A0K2XEK8	7.5723176	-5.0658984
A0A0K2XHA0	7.5592546	-5.0430837
A0A0K2Y1T7	7.5281053	-4.9986463
A0A0K2Y2R2	7.46112	-5.0081453
A0A0K2YAR6	7.415564	-5.0091615
A0A0K2YT79	-8.485285	6.107329
A0A0K2ZUQ8	3.018673	6.701833
A0A0K2ZXJ5	2.7323933	6.692711
A0A0K3A292	2.8825593	6.636417
A0A0K3B8L2	-9.055489	5.346107
A0A0K4G8P2	-13.286724	4.7426004
A0A0K6GKG3	0.9545577	6.3086505
A0A0K6H301	-3.4829812	16.256216
A0A0K6H4G2	9.992946	8.700592
A0A0K6HYH4	-5.5757833	5.9138327
A0A0K6I5B1	8.275022	13.406402
A0A0K6I991	5.0706344	9.600776
A0A0K6II71	-4.434446	11.682533
A0A0K6IVT1	-2.5619478	16.938486
A0A0K8JCQ5	9.161717	-1.454021
A0A0K8M5J5	3.7796624	23.027422
A0A0K8N0T4	-3.2925854	4.8820276
A0A0K8P2A8	4.7270727	10.470198
A0A0K8PME6	-12.884373	-1.128347
A0A0K8QRB9	-3.922624	9.831696
A0A0K8QU52	4.233363	14.253145
A0A0K9ER94	1.2304659	1.6643586
A0A0K9F561	1.0881706	6.299171
A0A0K9MWK0	4.183959	-12.671841
A0A0K9N6V2	2.764411	-11.035787
A0A0K9NEK3	0.49929383	-1.8755852
A0A0K9TBL2	-14.500796	5.4102044
A0A0K9UT31	-4.8665376	-7.933194
A0A0K9XFI4	-11.985096	-4.737646
A0A0K9XXV8	-2.2726736	-10.036677
A0A0K9YWW7	0.67745924	12.430281
A0A0L0AQY8	-13.063719	4.9416504
A0A0L0B430	2.5682516	18.986198
A0A0L0BIV2	-5.286878	-2.9713671
A0A0L0EYE6	0.30078012	-9.350258
A0A0L0GJ96	-2.0759988	-7.860606
A0A0L0JLT2	-12.38978	-8.390446
A0A0L0LQ31	-6.6279793	-1.5443149
A0A0L0PED5	2.359356	-11.340573
A0A0L0PJY5	2.9519253	-11.992089
A0A0L0PVL6	2.8473418	-11.270851
A0A0L0R093	3.466862	-12.261694
A0A0L0RJT5	12.154831	-0.012175078
A0A0L1JQJ3	8.974945	-2.0005913
A0A0L1KHH2	6.546433	-7.9690537
A0A0L1L6T7	4.4350395	11.608958
A0A0L1LMV3	-6.1977153	-3.0533602
A0A0L1M4F1	2.4345474	3.8590255
A0A0L1MIW2	1.3756452	22.460558
A0A0L6CKC8	-0.6825987	8.527831
A0A0L6CVF0	15.606475	9.484728
