protid	tSNE1	tSNE2
A0A0B8YGY3	-39.120552	-56.070065
A0A0B8Z901	-45.63682	-5.1065493
A0A0B9A0H7	-7.2224264	-30.73682
A0A0B9GQX0	-7.810048	138.55872
A0A0C1CSL2	-129.37103	-2.8781734
A0A0C1CYP4	-44.785316	103.68224
A0A0C1D4R8	20.108017	21.378225
A0A0C1E3W9	102.581	0.8947742
A0A0C1FCT6	76.660614	-58.680653
A0A0C1FX18	-66.817375	107.891106
A0A0C1FZ54	-51.654285	101.238495
A0A0C1IE36	104.57306	48.055786
A0A0C1IUE7	-66.63518	-12.642232
A0A0C1KQV8	-35.908405	-47.011654
A0A0C1LYS8	77.98914	-60.239708
A0A0C1MCB6	11.613488	-32.89967
A0A0C1MLR9	40.006493	74.90849
A0A0C1QSH2	26.019926	-62.166176
A0A0C1UNA5	36.06834	43.71115
A0A0C1W223	-1.0173657	148.51591
A0A0C1WPG3	135.50888	20.168425
A0A0C1YAQ0	-26.209555	-41.31707
A0A0C2ASE6	-33.069508	-94.08325
A0A0C2B734	-56.49227	-111.39708
A0A0C2DIV0	-90.27416	-19.47981
A0A0C2DUU9	26.096933	-63.93508
A0A0C2E5A2	101.89551	47.63177
A0A0C2JN90	-13.205954	-60.159386
A0A0C2M790	132.39223	32.898087
A0A0C2QDG7	-19.97388	-24.263487
A0A0C2QRG5	-23.670902	-24.51273
A0A0C2RB35	-74.4986	42.303566
A0A0C2UU13	-2.797453	34.43841
A0A0C2VJP3	-1.6707166	100.2872
A0A0C2VZV9	-33.912415	28.993378
A0A0C2W0X6	-51.345856	-74.915276
A0A0C2YFG7	-39.724922	-5.297362
A0A0C2Z6K2	-2.006559	33.49244
A0A0C2ZKD5	-8.4420185	19.146477
A0A0C2ZM09	-11.971862	16.30576
A0A0C3EF34	73.76619	50.607418
A0A0C3IZ21	99.68659	5.162995
A0A0C3RRN7	-93.932655	18.992388
A0A0C4WLE1	79.36581	-53.407547
A0A0C4WQT7	75.29861	-51.577835
A0A0C4Y473	95.74096	-17.021788
A0A0C4YDR7	-19.148415	60.923615
A0A0C5BE10	120.01332	-10.158641
A0A0C5E4R9	109.043564	46.131393
A0A0C5G4C2	-50.52188	-109.32329
A0A0C5JK91	100.385025	4.000681
A0A0C5KJ13	66.12549	-49.894527
A0A0C5RPD1	104.222694	46.659386
A0A0C5VWP5	-19.024458	61.753704
A0A0C5WG22	-58.808678	-42.118896
A0A0C5WXN8	-8.628299	139.35109
A0A0C5XA65	-56.74199	58.733402
A0A0C5XP75	-32.221134	37.049088
A0A0C6FRR7	43.879227	-69.64401
A0A0C6P6W9	136.00032	-7.1293035
A0A0C9N0A7	-40.911503	-10.503168
A0A0C9QFP2	-50.76909	-53.48136
A0A0D0F1Z5	-45.108124	103.76311
A0A0D0GUS1	94.13332	-17.166893
A0A0D0GVC2	-64.852425	108.52555
A0A0D0HIW0	-3.776013	141.15329
A0A0D0HXD9	-83.41683	3.3520281
A0A0D0HY76	-5.2778673	87.33145
A0A0D0IPJ6	-102.771904	-32.17358
A0A0D0J715	-20.19997	-135.74545
A0A0D0K135	-128.72662	21.445377
A0A0D0KCV5	-111.30604	38.873734
A0A0D0KQX3	134.41788	23.857733
A0A0D0L7D6	56.293495	0.28426167
A0A0D0LR59	-49.13544	-53.128937
A0A0D0N7I4	-35.151688	-92.88544
A0A0D0PAL6	29.557344	124.96591
A0A0D0PBC5	142.08055	17.814713
A0A0D0QCL1	-54.158493	-27.532532
A0A0D0QVJ3	71.45829	-20.18776
A0A0D0RY14	-83.380684	3.3606942
A0A0D0RY68	19.916908	-45.529118
A0A0D0TPH0	123.741196	39.35361
A0A0D1C2J7	45.742638	-18.690145
A0A0D1D9J7	-1.4622128	145.31804
A0A0D1EKN8	17.433668	-122.67945
A0A0D1GNV1	-3.2195675	142.1987
A0A0D1JIV5	4.819259	-78.07737
A0A0D1KY79	-1.9911507	-24.760906
A0A0D1MQV9	-37.362957	-11.3087015
A0A0D1NQ85	121.289215	38.323784
A0A0D1QWF8	29.491686	125.98293
A0A0D3LNK7	41.69026	108.9386
A0A0D3VGX5	61.53039	-41.49521
A0A0D4C087	36.859566	-12.796487
A0A0D4CNL2	21.322622	59.45492
A0A0D4DNM4	-35.203247	-83.327
A0A0D5A361	-1.2107488	-14.710182
A0A0D5A454	-1.2140222	-14.717737
A0A0D5A8N4	-124.168465	-11.054135
A0A0D5BN57	60.639214	17.759016
A0A0D5CKU4	120.18474	-9.989139
A0A0D5LP80	-9.076645	-138.27155
A0A0D5M097	75.13386	50.62025
A0A0D5NL51	78.52331	39.160686
A0A0D5V8U0	127.39126	-26.182732
A0A0D5XS94	141.3183	11.411058
A0A0D5YJ41	-87.51798	-75.04169
A0A0D5YQ49	-16.894405	44.09504
A0A0D6AC32	-18.785097	-13.045966
A0A0D6AQS7	-17.646446	-13.061471
A0A0D6B1G1	18.216036	-122.92416
A0A0D6BR58	126.612274	32.712643
A0A0D6E5E4	73.43561	50.6952
A0A0D6EWN4	-5.974476	8.0833235
A0A0D6JLD9	-16.492502	-42.608837
A0A0D6JNC5	-5.556149	-5.7061353
A0A0D6JQG5	15.501113	14.269515
A0A0D6KQE2	-134.17355	-34.849327
A0A0D6KZF7	-23.479618	-25.277622
A0A0D6MJN4	-86.74095	13.23494
A0A0D6MXG5	-93.76848	61.842594
A0A0D6N328	-92.67229	61.885418
A0A0D6PE50	8.676493	-119.790726
A0A0D6PPG4	-87.86847	18.028381
A0A0D6Q643	-91.832565	61.77165
A0A0D6T1H7	133.59499	35.17421
A0A0D6TH86	-14.779562	23.8984
A0A0D6TT59	-13.299628	44.956642
A0A0D6XS56	-83.15291	-16.38707
A0A0D6Z5L8	40.83522	96.92137
A0A0D7CCG3	-35.189884	-83.260864
A0A0D7E5J6	132.71606	23.068789
A0A0D7ETK9	40.81531	-61.650925
A0A0D7KBG0	63.53459	0.49653092
A0A0D7KSX0	12.54739	32.69143
A0A0D7PKN3	44.583817	-66.5337
A0A0D7PY85	-2.5094428	-116.95637
A0A0D7QAZ7	43.82836	-64.09027
A0A0D7UUB8	72.92724	50.53598
A0A0D7W0S4	-59.173973	-41.825924
A0A0D7W1B0	-49.776447	-61.07939
A0A0D7WXP3	-50.89316	50.707317
A0A0D7X516	79.4371	37.853268
A0A0D8CFW7	-41.78121	36.645763
A0A0D8FYC9	-20.096165	-61.515842
A0A0D8HI20	-71.55702	71.89259
A0A0D8HWA7	51.641808	44.13538
A0A0D8I6H1	-65.285645	98.672066
A0A0D8J3W5	-69.63189	94.82289
A0A0D8J4I8	92.7753	-43.430172
A0A0D8KI95	-18.698778	-144.39822
A0A0D8ZR95	-18.593046	-19.810795
A0A0D9AB10	116.63065	43.716133
A0A0D9AT51	136.574	29.892117
A0A0E0UB94	-22.150051	-138.31584
A0A0E0WCU8	25.004414	-101.481094
A0A0E0XW60	63.93835	90.22858
A0A0E1CFC5	-25.333138	134.76082
A0A0E1M089	63.946915	88.88127
A0A0E1MKI2	36.558662	125.25422
A0A0E1NYA1	-31.308712	143.53885
A0A0E1PT57	-88.494385	-61.058575
A0A0E1PX51	-89.37409	-74.101166
A0A0E1S506	130.27492	-32.593414
A0A0E1SUU8	62.688457	90.23194
A0A0E1TZJ2	119.20233	-24.124447
A0A0E1UUH3	128.7931	-38.38794
A0A0E1VBK6	-83.364914	-19.556257
A0A0E1W484	129.0098	-38.170746
A0A0E1XC90	-59.697823	-26.79073
A0A0E2AN37	-58.11196	14.172846
A0A0E2APN5	83.45045	-35.70654
A0A0E2AYA3	-57.329918	58.27733
A0A0E2BUB5	-55.313705	58.99362
A0A0E2D5T5	-55.271698	58.813694
A0A0E2DYQ2	-55.0566	59.31097
A0A0E2G922	-86.51762	-75.5689
A0A0E2GNR8	-85.39946	-64.37521
A0A0E2HFZ3	35.95047	111.01261
A0A0E2L3B9	72.39128	84.54607
A0A0E2LS03	12.577134	34.82883
A0A0E2N4F4	-23.79388	-148.84909
A0A0E2P934	-19.509827	-146.70113
A0A0E2UE63	21.938913	18.813795
A0A0E2W413	36.97284	-7.2413964
A0A0E2ZK47	102.218025	6.214534
A0A0E3B9R2	-53.173298	61.333656
A0A0E3BZ95	44.49775	4.942721
A0A0E3C2Z0	44.58453	5.0427995
A0A0E3GS60	59.43787	-91.075554
A0A0E3H979	40.31706	99.734314
A0A0E3KZY9	40.413048	100.234146
A0A0E3L7E9	24.38539	31.725346
A0A0E3LIB8	40.5157	100.462135
A0A0E3LRF4	40.417233	100.324
A0A0E3MLX0	124.07187	36.719166
A0A0E3NFL3	40.253426	99.75389
A0A0E3NMN2	40.329704	99.95156
A0A0E3P9K5	42.74992	105.11777
A0A0E3PIA9	42.895245	105.37765
A0A0E3PTW3	40.70832	100.81824
A0A0E3Q1R0	24.216389	31.166128
A0A0E3QHI3	40.49114	100.47177
A0A0E3QQK3	40.42058	100.31671
A0A0E3QZL0	40.60182	100.62869
A0A0E3RGB2	24.20951	31.151604
A0A0E3RJQ9	24.212463	31.160368
A0A0E3RSC8	34.059822	44.61325
A0A0E3S9V2	40.35493	100.034874
A0A0E3SED0	24.186298	31.11227
A0A0E3SPZ2	40.703163	100.80448
A0A0E3TU63	32.957203	-8.434258
A0A0E3UPL1	0.82205355	-47.268364
A0A0E3UZQ2	62.438538	32.626167
A0A0E3V6J7	31.904636	70.06145
A0A0E3V806	29.666302	67.464066
A0A0E3WQP5	24.218674	31.17574
A0A0E3YU88	0.72694933	-47.874687
A0A0E3YVZ4	66.51112	31.893446
A0A0E3ZIC9	70.31656	49.783398
A0A0E3ZWR1	-67.50296	-17.750383
A0A0E4A5Z8	-126.99877	-4.854936
A0A0E4FP33	3.7417655	-80.21446
A0A0E4G0W7	-42.050617	29.431097
A0A0E4GZR5	88.43012	-80.30233
A0A0E4HAW8	65.77633	-37.73578
A0A0E8XLP4	-31.856323	141.17924
A0A0E9A984	20.842098	-0.023807934
A0A0E9LSD9	39.800682	99.91344
A0A0E9MB09	102.00002	3.5376523
A0A0E9MN63	-46.894054	-8.45901
A0A0E9N4Z1	114.605606	-13.7731495
A0A0E9ZS13	97.63289	47.73502
A0A0F0CED9	4.3039913	62.052467
A0A0F0CQP3	13.931564	16.309343
A0A0F0DKZ8	134.82085	33.894405
A0A0F0DXK1	100.26047	-17.511944
A0A0F0FTI2	102.01835	-17.574299
A0A0F0FV36	101.05629	1.0535007
A0A0F0GVE3	-43.039505	-107.65915
A0A0F0H8X5	-116.534836	31.229197
A0A0F0KKK0	-132.70012	23.688694
A0A0F0KR02	-133.38803	23.30323
A0A0F0KSU5	52.7376	43.703957
A0A0F0LAV9	-133.06523	24.227022
A0A0F0LDK8	50.950962	45.33777
A0A0F0LWS2	97.96936	-78.959625
A0A0F1BF51	-30.05485	137.46819
A0A0F1DPQ1	-14.251082	114.605606
A0A0F2C9D1	-129.81116	23.251856
A0A0F2HZX3	0.59059626	149.64038
A0A0F2KU61	-36.01721	-6.494532
A0A0F2ND63	-26.936419	-59.98223
A0A0F2NRL8	3.492442	-8.885597
A0A0F2NVP2	-69.54441	-11.650663
A0A0F2P642	48.312305	25.428871
A0A0F2PSB1	-22.168322	-137.90659
A0A0F2QJ93	-64.21899	-19.788765
A0A0F2R2B5	131.5999	30.32976
A0A0F2REF6	-64.17092	-19.841768
A0A0F2RK21	-45.443657	-3.0267973
A0A0F2RQY4	15.773446	-129.20007
A0A0F2TMJ6	-56.15155	-111.96113
A0A0F3IPF7	-44.624012	76.98871
A0A0F3IUR9	-41.020836	27.829851
A0A0F3K9A4	99.91084	51.055714
A0A0F3KN27	-48.797836	80.25979
A0A0F3L1M9	102.017784	5.519945
A0A0F3LJU8	-101.008026	56.544044
A0A0F3RT12	11.595525	-33.011536
A0A0F4ETQ4	19.451223	-0.264173
A0A0F4FUJ0	-9.669855	-133.9219
A0A0F4INP8	-71.95616	-106.4689
A0A0F4J266	-67.72382	-106.99276
A0A0F4KTH5	41.072853	-35.958603
A0A0F4KVW3	39.068974	-38.32492
A0A0F4M011	38.86515	-35.28208
A0A0F4NPI3	0.0031855395	150.78288
A0A0F4Q5I5	-25.993956	97.38531
A0A0F4QKV2	-27.329735	95.52002
A0A0F4R7P2	17.875439	101.880486
A0A0F4RLV4	-42.02768	26.701918
A0A0F4TV25	125.744774	35.55956
A0A0F4TVW3	109.99434	46.55777
A0A0F4VAN2	116.95702	41.23429
A0A0F4VNA1	-71.50268	75.42137
A0A0F4VPT3	-71.5068	75.20167
A0A0F4VSQ9	-71.44023	75.29908
A0A0F4XE39	118.976395	39.799057
A0A0F5ANZ9	41.05159	75.64762
A0A0F5FN60	-11.591426	-45.048126
A0A0F5FVA4	-12.414598	-43.63095
A0A0F5I299	22.597633	63.410435
A0A0F5J3S9	-54.099968	17.28223
A0A0F5JCT4	-54.105244	17.279797
A0A0F5JNW7	-54.115536	17.275211
A0A0F5K2G9	125.80214	-29.156775
A0A0F5L6T8	-11.725688	-43.24893
A0A0F5LMH3	-11.509165	-43.85417
A0A0F5MXQ0	-115.741455	-57.80532
A0A0F5P7V6	-48.548973	-6.8281364
A0A0F5Q1L5	-12.433807	-43.022785
A0A0F5QE25	-14.244786	-43.367287
A0A0F5R2W2	77.81132	42.65049
A0A0F5RVJ1	35.91583	124.482216
A0A0F5VHD5	-7.3351173	137.93546
A0A0F5VKI6	-28.030575	-83.671455
A0A0F5XD59	-88.004196	-20.00492
A0A0F6A5Q9	41.44958	76.046165
A0A0F6ACN4	39.996098	74.91515
A0A0F6AQ64	-62.300552	-24.766314
A0A0F6B4Q7	72.14721	82.77013
A0A0F6G0G1	34.64008	132.9568
A0A0F6HEE9	-56.63342	58.56982
A0A0F6IEE3	-54.932262	59.855637
A0A0F6LGJ9	129.16383	-37.879463
A0A0F6RFX5	70.070465	78.24679
A0A0F6RND0	-140.41982	-32.662334
A0A0F6TQY0	-88.98339	10.934193
A0A0F6W311	-95.6931	3.7354817
A0A0F7CIW6	61.733093	-41.872765
A0A0F7D0S0	-28.670889	142.33159
A0A0F7FVD3	-34.10134	-95.64444
A0A0F7GDP9	-87.499794	77.06186
A0A0F7HKJ3	-88.34146	-17.918821
A0A0F7JT21	-2.0750341	28.390863
A0A0F7K2B4	-29.808851	-56.31538
A0A0F7KJF6	-93.76049	19.156425
A0A0F7KXK1	-38.10398	1.8914213
A0A0F7LNE7	-7.03353	137.11531
A0A0F7M063	73.66339	18.707293
A0A0F7N8M3	-117.723885	37.540012
A0A0F7PPJ4	-10.967202	-131.1414
A0A0F7RCQ1	35.688248	127.38244
A0A0F7W088	-56.311596	-112.20414
A0A0F7YF76	96.015366	47.88857
A0A0F8DRZ0	40.51371	100.43392
A0A0F8EDQ4	42.76262	105.108185
A0A0F8FBC4	40.41078	99.94603
A0A0F8FMX2	42.99236	105.35924
A0A0F8FXM4	40.794655	100.9287
A0A0F8QMM7	42.8883	105.338974
A0A0F8RZW1	40.60683	100.51672
A0A0F8TAL4	24.199934	31.096779
A0A0G3AE80	-30.977648	-89.295784
A0A0G3BL55	119.32165	-22.721176
A0A0G3CKX5	40.533375	100.24517
A0A0G3CRI1	71.03921	-20.247314
A0A0G3EJT2	56.16122	-84.34166
A0A0G3EYP5	128.51074	-29.217001
A0A0G3G8X5	95.09474	11.818602
A0A0G3G967	142.53899	19.153196
A0A0G3INW7	-128.46526	-7.1361995
A0A0G3LKB4	20.393204	-45.67087
A0A0G3Q864	40.024887	74.501144
A0A0G3UUH3	-72.11281	-106.41891
A0A0G3V7I4	-15.808555	-80.31407
A0A0G3WRG6	127.39946	-39.28467
A0A0G3X7K8	-34.47102	1.8117253
A0A0G3XGE7	-47.120052	-1.1459494
A0A0G4BYC9	99.7934	0.4094476
A0A0G4JXD9	-30.231794	143.15488
A0A0G4QBF6	-77.12655	22.478453
A0A0G8ASG1	5.6329226	13.883714
A0A0G8B2F6	-28.540579	142.2357
A0A0G8EBQ4	29.572598	125.23279
A0A0G8ELT6	36.13071	124.59124
A0A0G8G783	-88.2537	-32.77926
A0A0G8XUA2	1.0223671	-47.728218
A0A0G9H7I3	96.16149	21.945513
A0A0G9H8D1	97.76346	52.97829
A0A0G9HCF0	95.882	13.65416
A0A0G9MGF6	40.612576	-39.52449
A0A0G9MMI8	-37.825592	1.4668143
A0A0G9MZG8	48.43317	-71.24489
A0A0H0XQX5	37.15504	-58.544266
A0A0H0YMI4	-65.417755	97.32041
A0A0H1AI56	18.232988	-43.786304
A0A0H1AI76	-53.976643	-112.70802
A0A0H1R8B0	46.002754	-63.314228
A0A0H2KW53	13.245551	-12.162872
A0A0H2M4T4	73.015564	-3.4297142
A0A0H2MDA1	-50.22542	-3.172877
A0A0H2MKR0	-4.706588	144.13516
A0A0H2N180	-40.538006	-11.881798
A0A0H2PC47	39.251606	-37.601204
A0A0H2V1A9	75.13346	84.30174
A0A0H2WKH5	128.94768	-30.913723
A0A0H2WLT1	69.66687	82.694466
A0A0H2XAC9	-1.6968063	-46.19637
A0A0H2XP54	91.53579	-14.150133
A0A0H2YHK7	-22.576124	138.92949
A0A0H2Z1E7	65.69481	79.912384
A0A0H2ZJ53	133.3007	26.401281
A0A0H3AJG8	0.49911737	148.71815
A0A0H3AR20	-59.76552	-27.088465
A0A0H3B254	-28.857977	142.41557
A0A0H3BS22	58.85604	84.4528
A0A0H3C7E3	71.83723	-47.384594
A0A0H3CS12	-25.754902	137.97743
A0A0H3D019	-116.725914	31.384575
A0A0H3DPD0	69.12974	-19.431122
A0A0H3EES3	36.958954	-33.582954
A0A0H3EM46	74.51603	81.34075
A0A0H3FCX0	-11.088637	139.13947
A0A0H3FQ96	-11.932711	114.46793
A0A0H3G133	-0.033768166	-49.44644
A0A0H3GB06	-61.91893	-24.88726
A0A0H3GW20	-16.141022	112.81679
A0A0H3HF75	-20.256407	140.25296
A0A0H3HPD2	129.33424	-31.69799
A0A0H3I0W8	-34.75251	142.56143
A0A0H3J6V9	3.7522495	-72.1819
A0A0H3JZK1	-141.05038	-28.979086
A0A0H3L5S1	-22.980387	134.14682
A0A0H3LJN5	137.73918	-7.7593484
A0A0H3LKC4	20.958189	-0.43460128
A0A0H3M0P8	-3.5202532	-121.50311
A0A0H3MST8	59.897545	84.204895
A0A0H3NEB4	72.45713	79.31651
A0A0H3NT44	-22.816467	134.19675
A0A0H3PNN6	64.48198	89.50468
A0A0H3PX34	2.1631217	149.86458
A0A0H3WPD5	65.89263	-49.577618
A0A0H3YU56	130.7395	31.426777
A0A0H4BFD1	-131.17085	-38.522938
A0A0H4C9W1	90.116646	-82.45588
A0A0H4I807	51.004513	-112.59632
A0A0H4J099	-119.929825	-15.807504
A0A0H4KGT9	33.27378	-16.431753
A0A0H4P8F9	12.049115	67.76545
A0A0H4PM55	16.404026	104.645065
A0A0H4QEB6	19.729517	18.189192
A0A0H4VJ04	46.046303	-64.90096
A0A0H4VK48	65.585655	36.51754
A0A0H4W2D6	137.58762	-7.7371917
A0A0H4WB69	63.21275	33.65419
A0A0H4XNV3	95.06796	-79.585045
A0A0H5A929	136.31229	27.929287
A0A0H5BC34	46.984505	-62.402702
A0A0H5D2E0	-111.51107	39.272472
A0A0H5GSP9	-25.419533	137.53607
A0A0H5LW41	-16.38433	139.55707
A0A0H5P7Q1	-114.06837	39.10823
A0A0H5QB03	101.556145	0.23025985
A0A0H5S287	-125.04921	-10.9904
A0A0I0N1M1	62.996094	87.21795
A0A0I9S236	82.992584	-35.364864
A0A0I9S4R3	-65.89561	14.2050705
A0A0I9SKN1	127.30882	31.983433
A0A0I9TJX7	-115.88237	-57.769608
A0A0I9UCI1	19.448526	-0.18470973
A0A0J0UX45	-71.68946	72.336815
A0A0J0YAC7	-66.63776	108.731415
A0A0J0YCQ8	-43.640053	102.87956
A0A0J0YUX7	99.10392	7.8889647
A0A0J0ZVC4	-86.40971	-73.878746
A0A0J1BPB5	20.377123	21.599072
A0A0J1BSX0	53.735413	-14.144112
A0A0J1CY58	-84.94453	-64.53701
A0A0J1D5Y3	122.21149	-31.79624
A0A0J1DGI3	14.193235	58.518112
A0A0J1E9F6	9.553958	66.15823
A0A0J1G3D3	-56.55783	-75.19556
A0A0J1GF59	53.736046	-81.1388
A0A0J1GI82	-7.7100525	139.27863
A0A0J1H2M5	-5.4079857	145.55013
A0A0J1H7N8	-6.1801524	143.11926
A0A0J1LUK3	61.137367	87.02119
A0A0J1NI07	70.82725	78.83721
A0A0J5FWS7	-10.674194	141.28926
A0A0J5GIK1	-48.553783	79.58492
A0A0J5LR94	-12.711501	113.88371
A0A0J5P5F8	-79.313896	14.466914
A0A0J5QK33	-50.021366	-27.064142
A0A0J5X8Z4	123.7069	-37.709015
A0A0J5XQG5	-30.820099	142.88123
A0A0J6CKL2	-54.206585	17.225033
A0A0J6EW13	132.87773	-7.324087
A0A0J6G368	17.7975	-44.718777
A0A0J6GCQ2	106.99276	47.14692
A0A0J6GCX2	106.57041	46.530174
A0A0J6H8U5	114.019264	43.79298
A0A0J6INP2	139.69257	26.54345
A0A0J6KI05	-48.665386	79.92274
A0A0J6KYE9	37.140354	127.36296
A0A0J6NSA3	-48.53203	79.50162
A0A0J6SCH4	44.55346	-71.18697
A0A0J6T013	45.92021	-69.92775
A0A0J6VFH0	-113.40267	38.971146
A0A0J6W017	44.534645	-72.00049
A0A0J6W9L5	-113.37069	34.415592
A0A0J6X021	-90.431404	20.798399
A0A0J6XVS5	-33.579903	-98.89452
A0A0J6Z8V3	-113.42547	36.91351
A0A0J7D3L8	31.496298	130.36589
A0A0J7GN02	36.910156	127.41901
A0A0J7I8L1	-21.481089	79.37008
A0A0J7IPX4	-21.478756	81.1344
A0A0J7IZ43	55.102417	19.831917
A0A0J7L8Y1	-21.640757	79.94301
A0A0J7M6T5	51.43649	-112.42742
A0A0J7XS60	-31.713577	38.31198
A0A0J7XTI3	-30.2767	37.325817
A0A0J7Z0C3	-32.499104	-92.62429
A0A0J8FT92	138.53987	33.474766
A0A0J8GGQ2	-96.157036	-35.217537
A0A0J8H7D2	29.458475	-94.96242
A0A0J8JI49	-92.61399	6.96985
A0A0J8SP32	-91.21728	-65.40779
A0A0J8VJK0	-22.655563	138.83553
A0A0J8WU29	-123.24599	-7.723811
A0A0J9BF79	-15.211422	142.07315
A0A0J9E0F7	23.355696	-131.77463
A0A0J9E6A5	4.3166356	62.035507
A0A0J9FKD7	10.242983	56.774464
A0A0K0GPH2	-0.36040995	-44.441654
A0A0K0HD76	67.87658	80.57944
A0A0K0QGD5	30.48816	130.62254
A0A0K0SX44	23.391235	15.284783
A0A0K0XCG1	-121.60663	-6.2585154
A0A0K0XXN7	88.77697	26.16884
A0A0K0Y719	-41.93596	26.453106
A0A0K1EA08	90.41015	-57.426094
A0A0K1F5T9	-80.48133	38.100674
A0A0K1FCS4	38.25303	45.69905
A0A0K1HG93	-22.109669	14.899207
A0A0K1IT52	15.823382	14.134797
A0A0K1IWC8	7.5858374	-5.7527943
A0A0K1JGF1	-4.9187098	7.4795365
A0A0K1JX12	71.59115	-56.299267
A0A0K1PUQ4	1.0356816	95.93097
A0A0K1QIJ8	134.54509	21.359964
A0A0K1SA21	-140.02573	-31.743649
A0A0K1U8J7	52.16993	-110.689644
A0A0K1XDX3	79.55905	-53.294796
A0A0K1ZKB0	101.738686	-17.65897
A0A0K2ATZ0	-59.278812	-110.87174
A0A0K2FDL6	78.35879	40.46788
A0A0K2HLC5	-65.952934	-3.6076045
A0A0K2IT36	-100.43541	-35.101147
A0A0K2J6W2	12.752676	34.603756
A0A0K2LF04	23.358076	21.193455
A0A0K2LUN8	-23.373867	-25.222126
A0A0K2MET7	-29.221586	-0.80324036
A0A0K2RPG1	47.34332	-19.872953
A0A0K2RZY5	53.10993	-14.571987
A0A0K2VYS1	-11.63094	-132.773
A0A0K2WAF3	93.1832	-37.905666
A0A0K2XEK8	-20.608727	-0.017457351
A0A0K2XHA0	-20.594543	0.099989824
A0A0K2Y1T7	-20.587112	0.11633896
A0A0K2Y2R2	-20.594637	0.062297337
A0A0K2YAR6	-20.59497	0.09841581
A0A0K2YT79	-109.77902	33.962997
A0A0K2ZUQ8	20.568487	-46.313473
A0A0K2ZXJ5	19.514484	-45.90214
A0A0K3A292	19.564411	-46.220547
A0A0K3B8L2	-113.100624	39.057205
A0A0K4G8P2	65.31762	80.07377
A0A0K6GKG3	-1.0729803	100.40983
A0A0K6H301	102.57789	0.21965344
A0A0K6H4G2	44.07747	-66.14873
A0A0K6HYH4	-12.59062	-45.00047
A0A0K6I5B1	45.291668	5.0352263
A0A0K6I991	117.86375	-19.703678
A0A0K6II71	-59.75537	56.249947
A0A0K6IVT1	98.50213	7.109179
A0A0K8JCQ5	-33.071404	33.706158
A0A0K8M5J5	138.39294	22.725784
A0A0K8N0T4	-87.48922	17.396444
A0A0K8P2A8	91.45384	-11.685805
A0A0K8PME6	-26.485714	-84.34277
A0A0K8QRB9	-62.12915	43.479637
A0A0K8QU52	70.23367	38.803436
A0A0K9ER94	6.141386	-13.841472
A0A0K9F561	-2.2499754	99.73703
A0A0K9MWK0	38.76062	-98.937126
A0A0K9N6V2	22.50936	-102.15247
A0A0K9NEK3	-72.28207	75.5741
A0A0K9TBL2	62.899433	88.8354
A0A0K9UT31	-3.046321	145.83699
A0A0K9XFI4	-40.63137	-104.17832
A0A0K9XXV8	-24.710676	75.00496
A0A0K9YWW7	92.88259	-37.356995
A0A0L0AQY8	67.26926	78.13034
A0A0L0B430	99.91863	48.295715
A0A0L0BIV2	53.715786	-14.32225
A0A0L0EYE6	-26.5581	95.34154
A0A0L0GJ96	-12.133982	114.0127
A0A0L0JLT2	-65.72474	-107.95863
A0A0L0LQ31	42.23407	-24.241282
A0A0L0PED5	20.98452	-99.27486
A0A0L0PJY5	29.552135	-95.1803
A0A0L0PVL6	24.858383	-101.85112
A0A0L0R093	34.200325	-98.796524
A0A0L0RJT5	-85.63793	-31.217508
A0A0L1JQJ3	-42.378075	25.824003
A0A0L1KHH2	-45.550434	0.123992495
A0A0L1L6T7	43.295315	28.859034
A0A0L1LMV3	49.335506	-18.680637
A0A0L1M4F1	30.084736	69.89828
A0A0L1MIW2	123.536865	32.884003
A0A0L6CKC8	-4.567611	7.3875637
A0A0L6CVF0	23.06285	-135.2133
A0A0L6D2W2	33.946217	-99.98225
A0A0L6D6G9	23.964048	-100.16767
A0A0L6D6Y5	26.154272	-88.48654
A0A0L6DCT9	19.197943	-87.30041
A0A0L6HZJ9	-129.46964	20.497871
A0A0L6JD13	44.971367	-65.930115
A0A0L6JJK1	-62.634777	91.094406
A0A0L6T9C7	19.541874	-14.775011
A0A0L6U0Q8	-73.66212	15.924795
A0A0L6ZCF2	59.27421	-88.973915
A0A0L7B0L2	39.29964	-37.304005
A0A0L7BZP1	42.268818	-24.243881
A0A0L7CB88	37.6697	-32.780952
A0A0L7CTZ8	41.65723	-39.05429
A0A0L7D0A0	38.74775	-38.30981
A0A0L7MVM0	44.98284	5.001237
A0A0L7TAK7	-12.665119	113.94739
A0A0L8AA95	-99.30109	-33.696243
A0A0L8C5H6	-21.710424	-139.01334
A0A0L8EUQ3	136.13524	-7.589454
A0A0L8J7R0	-26.87748	-102.007774
A0A0L8L4Z3	-28.00897	-83.51492
A0A0L8LJ73	-45.877098	-109.16697
A0A0L8ML89	-72.43201	-106.42182
A0A0L8NIW6	91.7105	-81.603615
A0A0L8NJQ4	-49.626488	-111.83995
A0A0L8VCU1	-62.05403	108.62778
A0A0M0EIL6	-92.837074	61.74636
A0A0M0FC80	13.817316	-12.133207
A0A0M0H9H6	93.11169	-37.780594
A0A0M0HPS4	-5.179822	141.01874
A0A0M0HYP3	1.1644751	149.39304
A0A0M0KL77	-77.768585	42.480804
A0A0M0LEU8	-1.9593711	97.8956
A0A0M0N8Q0	-99.38761	-34.714016
